StartCluster,EndCluster,Passengers
43,106.0,14125
43,102.0,15779
43,103.0,13312
43,107.0,14907
43,108.0,16731
43,105.0,14089
43,110.0,16049
43,109.0,13312
43,111.0,16286
43,112.0,16577
43,114.0,12509
43,121.0,14907
43,113.0,13312
43,119.0,16810
43,116.0,16286
43,117.0,14820
43,120.0,15985
43,118.0,12509
43,115.0,16810
43,125.0,16644
43,126.0,16805
43,123.0,16810
43,128.0,16731
43,124.0,13705
43,122.0,13705
43,129.0,16577
44,21.0,1126
44,55.0,938
44,48.0,975
44,7.0,865
44,101.0,795
44,34.0,938
44,127.0,938
44,83.0,1050
44,97.0,865
44,81.0,1088
44,77.0,1050
44,0.0,1559
44,1.0,1221
44,2.0,1126
44,3.0,1520
44,4.0,1559
44,5.0,1238
44,6.0,1516
44,8.0,1444
44,9.0,1238
44,10.0,1534
44,11.0,1469
44,12.0,1559
44,13.0,1441
44,14.0,1559
44,15.0,1379
44,16.0,761
44,17.0,1221
44,18.0,1534
44,19.0,1440
44,20.0,1311
44,22.0,1410
44,23.0,1516
44,24.0,1126
44,25.0,1345
44,26.0,1549
44,27.0,1520
44,28.0,1565
44,29.0,1520
44,30.0,901
44,31.0,1534
44,32.0,1345
44,33.0,1488
44,35.0,1444
44,36.0,1559
44,37.0,1238
44,38.0,1164
44,39.0,1314
44,40.0,1494
44,41.0,1564
44,42.0,1520
44,43.0,1559
44,49.0,1557
44,46.0,1345
44,51.0,1444
44,45.0,1410
44,47.0,1494
44,52.0,1564
44,57.0,1564
44,54.0,1559
44,59.0,1557
44,56.0,1516
44,53.0,1549
44,58.0,1440
44,60.0,1469
44,61.0,1494
44,66.0,1557
44,50.0,1410
44,62.0,1201
44,63.0,1201
44,69.0,943
44,65.0,1311
44,64.0,975
44,67.0,1494
44,71.0,1564
44,70.0,1559
44,73.0,1559
44,68.0,1201
44,76.0,1387
44,72.0,1534
44,82.0,1387
44,86.0,1543
44,74.0,1088
44,84.0,1565
44,79.0,1440
44,75.0,1311
44,78.0,1441
44,80.0,1549
44,85.0,1549
44,89.0,1444
44,87.0,1494
44,92.0,1221
44,93.0,1314
44,88.0,1494
44,90.0,1494
44,95.0,1565
44,91.0,1534
44,96.0,1494
44,98.0,1494
44,104.0,1520
44,94.0,1311
44,105.0,1565
44,99.0,1516
44,100.0,1275
44,107.0,1534
44,103.0,1549
44,106.0,1549
44,102.0,1126
44,108.0,1410
44,113.0,1549
44,116.0,1102
44,110.0,1164
44,109.0,865
44,112.0,1441
44,111.0,1201
44,114.0,1516
44,117.0,1557
44,125.0,1221
44,119.0,1564
44,118.0,1494
44,122.0,1559
44,115.0,1345
44,124.0,1559
44,121.0,1534
44,123.0,1379
44,129.0,1440
44,126.0,1379
44,128.0,1410
44,120.0,1516
45,21.0,25
45,55.0,22
45,48.0,24
45,7.0,21
45,101.0,20
45,34.0,22
45,127.0,22
45,83.0,25
45,97.0,21
45,81.0,25
45,77.0,24
45,0.0,26
45,1.0,21
45,2.0,19
45,3.0,20
45,4.0,17
45,5.0,21
45,6.0,21
45,8.0,26
45,9.0,21
45,10.0,15
45,11.0,25
45,12.0,17
45,13.0,26
45,14.0,26
45,15.0,24
45,16.0,13
45,17.0,24
45,18.0,26
45,19.0,25
45,20.0,22
45,22.0,12
45,23.0,15
45,24.0,19
45,25.0,24
45,26.0,25
45,27.0,20
45,28.0,17
45,29.0,26
45,30.0,15
45,31.0,26
45,32.0,24
45,33.0,20
45,35.0,26
45,36.0,26
45,37.0,21
45,38.0,20
45,39.0,21
45,40.0,26
45,41.0,17
45,42.0,18
45,43.0,26
45,44.0,24
45,47.0,23
45,49.0,18
45,53.0,25
45,51.0,21
45,50.0,24
45,46.0,22
45,60.0,17
45,52.0,17
45,59.0,26
45,56.0,26
45,58.0,25
45,61.0,25
45,57.0,17
45,54.0,16
45,62.0,20
45,63.0,20
45,65.0,22
45,66.0,18
45,72.0,24
45,71.0,26
45,64.0,16
45,67.0,26
45,69.0,24
45,73.0,26
45,68.0,20
45,70.0,16
45,84.0,26
45,82.0,25
45,80.0,26
45,79.0,25
45,75.0,21
45,78.0,25
45,85.0,15
45,74.0,18
45,87.0,25
45,76.0,20
45,90.0,23
45,88.0,26
45,86.0,26
45,95.0,25
45,92.0,24
45,89.0,21
45,99.0,25
45,91.0,25
45,96.0,26
45,93.0,25
45,98.0,14
45,94.0,21
45,107.0,24
45,100.0,21
45,104.0,26
45,105.0,17
45,103.0,15
45,102.0,18
45,106.0,26
45,109.0,14
45,112.0,25
45,108.0,24
45,120.0,25
45,110.0,20
45,119.0,26
45,123.0,15
45,115.0,24
45,111.0,20
45,117.0,18
45,118.0,14
45,113.0,15
45,121.0,26
45,114.0,14
45,116.0,21
45,122.0,16
45,129.0,25
45,128.0,24
45,125.0,22
45,126.0,24
45,124.0,16
46,21.0,238
46,55.0,206
46,48.0,214
46,7.0,191
46,101.0,176
46,34.0,198
46,127.0,198
46,83.0,230
46,97.0,183
46,81.0,230
46,77.0,230
46,0.0,331
46,1.0,254
46,2.0,285
46,3.0,246
46,4.0,206
46,5.0,312
46,6.0,317
46,8.0,322
46,9.0,307
46,10.0,183
46,11.0,316
46,12.0,198
46,13.0,322
46,14.0,306
46,15.0,329
46,16.0,214
46,17.0,277
46,18.0,332
46,19.0,332
46,20.0,317
46,22.0,147
46,23.0,176
46,24.0,285
46,25.0,326
46,26.0,326
46,27.0,238
46,28.0,206
46,29.0,306
46,30.0,238
46,31.0,328
46,32.0,278
46,33.0,254
46,35.0,317
46,36.0,277
46,37.0,312
46,38.0,299
46,39.0,270
46,40.0,331
46,41.0,214
46,42.0,214
46,43.0,332
46,44.0,285
46,45.0,292
46,47.0,322
46,53.0,329
46,50.0,329
46,52.0,206
46,56.0,332
46,49.0,214
46,58.0,294
46,51.0,254
46,59.0,331
46,61.0,332
46,62.0,323
46,54.0,191
46,57.0,214
46,60.0,312
46,65.0,294
46,67.0,307
46,64.0,254
46,63.0,300
46,78.0,258
46,69.0,285
46,68.0,300
46,73.0,317
46,84.0,332
46,71.0,292
46,80.0,332
46,66.0,222
46,70.0,191
46,79.0,332
46,87.0,322
46,72.0,322
46,88.0,329
46,82.0,306
46,93.0,312
46,96.0,307
46,75.0,317
46,76.0,238
46,91.0,262
46,90.0,317
46,92.0,292
46,95.0,331
46,74.0,277
46,106.0,328
46,99.0,329
46,108.0,307
46,86.0,326
46,85.0,191
46,110.0,328
46,89.0,254
46,94.0,317
46,107.0,329
46,104.0,322
46,98.0,168
46,112.0,312
46,113.0,191
46,103.0,191
46,114.0,168
46,121.0,328
46,111.0,300
46,102.0,285
46,109.0,230
46,115.0,322
46,126.0,258
46,100.0,312
46,120.0,317
46,117.0,222
46,122.0,191
46,119.0,292
46,105.0,206
46,128.0,329
46,116.0,262
46,129.0,312
46,124.0,198
46,118.0,168
46,125.0,270
46,123.0,285
47,21.0,676
47,55.0,663
47,48.0,663
47,7.0,645
47,101.0,622
47,34.0,655
47,127.0,655
47,83.0,676
47,97.0,634
47,81.0,676
47,77.0,676
47,0.0,657
47,1.0,609
47,2.0,581
47,3.0,581
47,4.0,502
47,5.0,634
47,6.0,527
47,8.0,676
47,9.0,622
47,10.0,453
47,11.0,676
47,12.0,486
47,13.0,567
47,14.0,657
47,15.0,669
47,16.0,421
47,17.0,645
47,18.0,567
47,19.0,676
47,20.0,645
47,22.0,373
47,23.0,453
47,24.0,581
47,25.0,655
47,26.0,598
47,27.0,566
47,28.0,502
47,29.0,674
47,30.0,486
47,31.0,667
47,32.0,655
47,33.0,595
47,35.0,676
47,36.0,676
47,37.0,634
47,38.0,609
47,39.0,622
47,40.0,673
47,41.0,518
47,42.0,518
47,43.0,643
47,44.0,645
47,45.0,598
47,46.0,655
47,53.0,567
47,60.0,527
47,56.0,673
47,50.0,669
47,58.0,674
47,51.0,609
47,49.0,534
47,61.0,676
47,59.0,657
47,57.0,518
47,54.0,486
47,67.0,676
47,52.0,518
47,72.0,567
47,62.0,609
47,73.0,643
47,68.0,595
47,63.0,609
47,71.0,673
47,66.0,534
47,82.0,674
47,74.0,550
47,64.0,502
47,80.0,623
47,78.0,674
47,87.0,527
47,90.0,407
47,75.0,634
47,65.0,645
47,84.0,623
47,88.0,567
47,86.0,667
47,69.0,645
47,70.0,486
47,99.0,527
47,79.0,674
47,93.0,674
47,76.0,581
47,95.0,598
47,92.0,655
47,89.0,609
47,107.0,475
47,85.0,469
47,91.0,669
47,96.0,676
47,102.0,581
47,112.0,475
47,106.0,667
47,104.0,676
47,94.0,634
47,103.0,469
47,105.0,502
47,108.0,663
47,116.0,609
47,100.0,634
47,120.0,598
47,117.0,534
47,109.0,453
47,114.0,437
47,119.0,676
47,98.0,437
47,123.0,643
47,129.0,475
47,111.0,609
47,115.0,655
47,124.0,486
47,113.0,469
47,110.0,595
47,125.0,622
47,121.0,673
47,128.0,663
47,126.0,655
47,118.0,437
47,122.0,486
48,77.0,86
48,21.0,80
48,7.0,86
48,34.0,86
48,97.0,86
48,83.0,84
48,81.0,68
48,55.0,86
48,101.0,85
48,127.0,86
48,6.0,82
48,0.0,72
48,8.0,66
48,5.0,52
48,15.0,60
48,1.0,45
48,9.0,49
48,14.0,72
48,11.0,64
48,12.0,33
48,3.0,43
48,4.0,34
48,13.0,80
48,2.0,43
48,18.0,80
48,10.0,30
48,26.0,78
48,19.0,64
48,24.0,43
48,16.0,27
48,22.0,23
48,23.0,28
48,20.0,54
48,32.0,56
48,31.0,70
48,17.0,51
48,25.0,56
48,33.0,45
48,27.0,41
48,28.0,34
48,40.0,66
48,45.0,78
48,30.0,33
48,47.0,85
48,36.0,64
48,37.0,51
48,43.0,74
48,35.0,64
48,53.0,80
48,46.0,56
48,44.0,54
48,42.0,36
48,29.0,64
48,38.0,47
48,60.0,81
48,50.0,60
48,54.0,33
48,41.0,36
48,39.0,49
48,56.0,68
48,59.0,74
48,49.0,38
48,52.0,36
48,57.0,36
48,51.0,47
48,69.0,54
48,72.0,80
48,58.0,62
48,62.0,47
48,65.0,54
48,71.0,68
48,63.0,47
48,73.0,76
48,64.0,34
48,61.0,66
48,67.0,66
48,84.0,76
48,80.0,76
48,87.0,82
48,66.0,38
48,86.0,70
48,90.0,85
48,74.0,39
48,88.0,80
48,79.0,62
48,78.0,62
48,68.0,47
48,82.0,62
48,95.0,78
48,93.0,62
48,76.0,43
48,99.0,82
48,89.0,47
48,91.0,60
48,92.0,58
48,85.0,31
48,107.0,82
48,75.0,51
48,70.0,33
48,96.0,66
48,106.0,72
48,112.0,82
48,100.0,51
48,98.0,28
48,94.0,54
48,102.0,43
48,104.0,68
48,103.0,31
48,105.0,34
48,109.0,31
48,115.0,56
48,119.0,68
48,120.0,78
48,111.0,47
48,116.0,47
48,117.0,38
48,108.0,60
48,129.0,86
48,118.0,28
48,110.0,45
48,123.0,74
48,114.0,28
48,121.0,70
48,125.0,51
48,122.0,33
48,126.0,58
48,124.0,33
48,128.0,58
48,113.0,31
49,21.0,39
49,55.0,32
49,48.0,33
49,7.0,29
49,101.0,26
49,34.0,32
49,127.0,32
49,83.0,36
49,97.0,29
49,81.0,38
49,77.0,36
49,0.0,67
49,1.0,75
49,2.0,39
49,3.0,72
49,4.0,72
49,5.0,45
49,6.0,61
49,8.0,75
49,9.0,45
49,10.0,75
49,11.0,57
49,12.0,74
49,13.0,56
49,14.0,67
49,15.0,52
49,16.0,25
49,17.0,74
49,18.0,64
49,19.0,56
49,20.0,48
49,22.0,74
49,23.0,68
49,24.0,39
49,25.0,50
49,26.0,65
49,27.0,58
49,28.0,74
49,29.0,73
49,30.0,30
49,31.0,64
49,32.0,50
49,33.0,76
49,35.0,75
49,36.0,67
49,37.0,45
49,38.0,43
49,39.0,74
49,40.0,59
49,41.0,76
49,42.0,70
49,43.0,67
49,44.0,75
49,45.0,54
49,46.0,48
49,47.0,59
49,51.0,64
49,54.0,58
49,57.0,70
49,52.0,73
49,59.0,71
49,56.0,61
49,53.0,65
49,66.0,70
49,69.0,75
49,50.0,54
49,63.0,43
49,58.0,56
49,67.0,59
49,61.0,59
49,65.0,48
49,60.0,57
49,76.0,74
49,71.0,70
49,82.0,76
49,64.0,32
49,85.0,75
49,70.0,71
49,80.0,65
49,86.0,72
49,89.0,67
49,72.0,64
49,78.0,56
49,92.0,76
49,73.0,65
49,93.0,76
49,62.0,43
49,75.0,48
49,98.0,76
49,84.0,68
49,74.0,36
49,79.0,56
49,68.0,43
49,95.0,68
49,90.0,59
49,88.0,59
49,87.0,59
49,103.0,71
49,104.0,73
49,107.0,63
49,105.0,73
49,99.0,61
49,113.0,75
49,114.0,76
49,91.0,63
49,116.0,76
49,94.0,48
49,100.0,46
49,117.0,75
49,106.0,65
49,112.0,56
49,111.0,43
49,119.0,68
49,124.0,67
49,122.0,71
49,110.0,41
49,109.0,29
49,108.0,54
49,125.0,76
49,96.0,59
49,121.0,64
49,128.0,54
49,118.0,67
49,102.0,39
49,115.0,50
49,123.0,50
49,120.0,61
49,126.0,52
49,129.0,56
50,21.0,440
50,55.0,373
50,48.0,387
50,7.0,346
50,101.0,320
50,34.0,373
50,127.0,373
50,83.0,414
50,97.0,346
50,81.0,427
50,77.0,414
50,0.0,541
50,1.0,466
50,2.0,557
50,3.0,440
50,4.0,373
50,5.0,530
50,6.0,551
50,8.0,551
50,9.0,540
50,10.0,333
50,11.0,549
50,12.0,373
50,13.0,555
50,14.0,532
50,15.0,493
50,16.0,532
50,17.0,501
50,18.0,554
50,19.0,467
50,20.0,434
50,22.0,282
50,23.0,333
50,24.0,541
50,25.0,493
50,26.0,555
50,27.0,440
50,28.0,373
50,29.0,532
50,30.0,555
50,31.0,530
50,32.0,555
50,33.0,453
50,35.0,546
50,36.0,490
50,37.0,467
50,38.0,554
50,39.0,478
50,40.0,530
50,41.0,387
50,42.0,387
50,43.0,554
50,44.0,501
50,45.0,522
50,46.0,551
50,47.0,551
50,49.0,400
50,56.0,541
50,58.0,554
50,59.0,554
50,61.0,467
50,63.0,554
50,52.0,387
50,54.0,360
50,53.0,557
50,68.0,554
50,67.0,549
50,51.0,466
50,57.0,387
50,60.0,540
50,62.0,532
50,75.0,513
50,79.0,335
50,74.0,549
50,66.0,400
50,64.0,557
50,70.0,360
50,65.0,551
50,84.0,549
50,78.0,557
50,69.0,501
50,86.0,557
50,80.0,549
50,76.0,440
50,72.0,555
50,73.0,546
50,94.0,530
50,71.0,523
50,89.0,466
50,90.0,551
50,100.0,541
50,82.0,540
50,96.0,541
50,88.0,557
50,93.0,540
50,99.0,557
50,106.0,530
50,91.0,478
50,95.0,554
50,87.0,555
50,111.0,513
50,85.0,346
50,92.0,512
50,103.0,346
50,115.0,392
50,110.0,512
50,104.0,551
50,102.0,557
50,107.0,557
50,116.0,466
50,112.0,540
50,109.0,546
50,105.0,373
50,108.0,557
50,98.0,307
50,121.0,493
50,128.0,467
50,118.0,320
50,113.0,346
50,126.0,555
50,120.0,546
50,119.0,512
50,114.0,320
50,117.0,400
50,123.0,501
50,124.0,360
50,129.0,540
50,122.0,360
50,125.0,478
51,21.0,267
51,55.0,219
51,48.0,229
51,7.0,201
51,101.0,184
51,34.0,219
51,127.0,210
51,83.0,248
51,97.0,201
51,81.0,248
51,77.0,248
51,0.0,401
51,1.0,409
51,2.0,267
51,3.0,367
51,4.0,410
51,5.0,298
51,6.0,382
51,8.0,409
51,9.0,298
51,10.0,414
51,11.0,364
51,12.0,394
51,13.0,356
51,14.0,401
51,15.0,337
51,16.0,175
51,17.0,323
51,18.0,389
51,19.0,356
51,20.0,308
51,22.0,410
51,23.0,396
51,24.0,267
51,25.0,327
51,26.0,396
51,27.0,291
51,28.0,403
51,29.0,414
51,30.0,210
51,31.0,389
51,32.0,327
51,33.0,403
51,35.0,412
51,36.0,401
51,37.0,298
51,38.0,277
51,39.0,367
51,40.0,374
51,41.0,409
51,42.0,410
51,43.0,401
51,44.0,383
51,45.0,346
51,46.0,317
51,47.0,374
51,49.0,347
51,50.0,346
51,52.0,414
51,57.0,367
51,54.0,394
51,53.0,396
51,59.0,413
51,66.0,383
51,69.0,367
51,60.0,364
51,61.0,374
51,70.0,410
51,58.0,356
51,56.0,382
51,73.0,396
51,67.0,374
51,62.0,287
51,71.0,410
51,72.0,389
51,76.0,414
51,65.0,317
51,85.0,412
51,82.0,403
51,68.0,287
51,89.0,323
51,80.0,396
51,63.0,287
51,92.0,383
51,93.0,394
51,87.0,374
51,79.0,356
51,84.0,406
51,78.0,356
51,75.0,308
51,98.0,413
51,86.0,414
51,95.0,406
51,104.0,414
51,105.0,413
51,64.0,219
51,74.0,248
51,96.0,374
51,103.0,406
51,99.0,382
51,88.0,374
51,90.0,374
51,113.0,403
51,114.0,412
51,107.0,389
51,106.0,396
51,91.0,389
51,116.0,403
51,117.0,414
51,110.0,277
51,119.0,406
51,112.0,356
51,100.0,308
51,94.0,317
51,125.0,394
51,122.0,410
51,118.0,396
51,124.0,412
51,109.0,201
51,102.0,267
51,115.0,327
51,111.0,287
51,126.0,337
51,108.0,346
51,121.0,389
51,128.0,346
51,120.0,382
51,123.0,327
51,129.0,356
52,21.0,402
52,55.0,320
52,48.0,336
52,7.0,291
52,101.0,263
52,34.0,320
52,127.0,320
52,83.0,368
52,97.0,291
52,81.0,385
52,77.0,368
52,0.0,681
52,1.0,776
52,2.0,402
52,3.0,791
52,4.0,476
52,5.0,455
52,6.0,627
52,8.0,776
52,9.0,455
52,10.0,756
52,11.0,588
52,12.0,714
52,13.0,569
52,14.0,681
52,15.0,531
52,16.0,250
52,17.0,781
52,18.0,645
52,19.0,588
52,20.0,493
52,22.0,588
52,23.0,702
52,24.0,402
52,25.0,512
52,26.0,664
52,27.0,776
52,28.0,756
52,29.0,756
52,30.0,305
52,31.0,645
52,32.0,512
52,33.0,702
52,35.0,776
52,36.0,681
52,37.0,474
52,38.0,437
52,39.0,753
52,40.0,607
52,41.0,784
52,42.0,714
52,43.0,681
52,44.0,791
52,45.0,550
52,46.0,493
52,47.0,608
52,49.0,767
52,50.0,550
52,51.0,792
52,53.0,664
52,57.0,743
52,54.0,729
52,59.0,729
52,56.0,627
52,66.0,776
52,69.0,791
52,70.0,665
52,72.0,645
52,60.0,588
52,71.0,714
52,58.0,569
52,76.0,767
52,68.0,437
52,67.0,608
52,73.0,681
52,61.0,607
52,85.0,729
52,62.0,437
52,75.0,493
52,63.0,437
52,89.0,791
52,82.0,784
52,64.0,336
52,92.0,792
52,84.0,698
52,80.0,664
52,78.0,569
52,79.0,588
52,86.0,743
52,98.0,776
52,74.0,385
52,93.0,789
52,103.0,702
52,88.0,608
52,91.0,645
52,95.0,698
52,65.0,493
52,90.0,607
52,105.0,618
52,87.0,607
52,106.0,664
52,104.0,756
52,107.0,645
52,94.0,493
52,96.0,608
52,116.0,784
52,117.0,476
52,118.0,731
52,113.0,698
52,102.0,402
52,108.0,550
52,122.0,557
52,119.0,714
52,99.0,627
52,125.0,792
52,120.0,627
52,124.0,743
52,121.0,645
52,114.0,664
52,110.0,419
52,112.0,569
52,123.0,531
52,109.0,291
52,111.0,437
52,100.0,474
52,126.0,531
52,129.0,569
52,128.0,550
52,115.0,512
53,21.0,3752
53,55.0,3523
53,48.0,3523
53,7.0,3291
53,101.0,3206
53,34.0,3450
53,127.0,3450
53,83.0,3706
53,97.0,3291
53,81.0,3706
53,77.0,3706
53,0.0,3214
53,1.0,3652
53,2.0,3450
53,3.0,3523
53,4.0,3118
53,5.0,3706
53,6.0,2695
53,8.0,3717
53,9.0,3706
53,10.0,2938
53,11.0,3773
53,12.0,3118
53,13.0,3392
53,14.0,3531
53,15.0,3826
53,16.0,2568
53,17.0,3788
53,18.0,3214
53,19.0,3808
53,20.0,3752
53,22.0,2476
53,23.0,2846
53,24.0,3450
53,25.0,3788
53,26.0,2695
53,27.0,3523
53,28.0,3206
53,29.0,3808
53,30.0,2938
53,31.0,3637
53,32.0,3788
53,33.0,3590
53,35.0,3717
53,36.0,3808
53,37.0,3706
53,38.0,3590
53,39.0,3752
53,40.0,3717
53,41.0,3291
53,42.0,3291
53,43.0,3214
53,44.0,3788
53,45.0,3637
53,46.0,3788
53,47.0,3214
53,49.0,3291
53,50.0,3826
53,51.0,3652
53,52.0,3206
53,59.0,3214
53,56.0,3717
53,60.0,3214
53,57.0,3291
53,54.0,3029
53,67.0,3773
53,72.0,2695
53,58.0,3825
53,71.0,3717
53,62.0,3590
53,66.0,3372
53,65.0,3752
53,73.0,3214
53,64.0,3029
53,63.0,3590
53,69.0,3788
53,80.0,2987
53,61.0,3773
53,70.0,3029
53,84.0,2987
53,68.0,3590
53,90.0,3214
53,88.0,3214
53,87.0,3214
53,79.0,3825
53,75.0,3706
53,95.0,2695
53,86.0,3531
53,76.0,3523
53,74.0,3291
53,85.0,2938
53,99.0,2987
53,89.0,3652
53,91.0,3826
53,82.0,3808
53,93.0,3773
53,107.0,2695
53,78.0,3825
53,104.0,3637
53,94.0,3752
53,106.0,3531
53,92.0,3826
53,96.0,3773
53,105.0,3206
53,112.0,3531
53,110.0,3523
53,109.0,2846
53,103.0,3029
53,116.0,3652
53,120.0,2987
53,111.0,3590
53,108.0,3826
53,100.0,3706
53,98.0,2754
53,113.0,3029
53,117.0,3372
53,115.0,3788
53,119.0,3773
53,114.0,2754
53,102.0,3450
53,121.0,3637
53,118.0,2754
53,123.0,3717
53,125.0,3752
53,129.0,3531
53,126.0,3813
53,124.0,3029
53,122.0,3029
53,128.0,3826
54,21.0,70
54,55.0,55
54,48.0,58
54,7.0,50
54,101.0,45
54,34.0,55
54,127.0,55
54,83.0,64
54,97.0,50
54,81.0,67
54,77.0,64
54,0.0,124
54,1.0,145
54,2.0,70
54,3.0,151
54,4.0,137
54,5.0,80
54,6.0,112
54,8.0,145
54,9.0,80
54,10.0,144
54,11.0,105
54,12.0,151
54,13.0,101
54,14.0,124
54,15.0,94
54,16.0,43
54,17.0,151
54,18.0,116
54,19.0,101
54,20.0,87
54,22.0,142
54,23.0,134
54,24.0,70
54,25.0,90
54,26.0,120
54,27.0,140
54,28.0,134
54,29.0,140
54,30.0,52
54,31.0,116
54,32.0,90
54,33.0,150
54,35.0,145
54,36.0,124
54,37.0,80
54,38.0,73
54,39.0,151
54,40.0,108
54,41.0,150
54,42.0,130
54,43.0,124
54,44.0,151
54,45.0,97
54,46.0,87
54,47.0,108
54,49.0,118
54,50.0,97
54,51.0,144
54,52.0,140
54,53.0,120
54,57.0,149
54,59.0,134
54,58.0,101
54,66.0,134
54,60.0,105
54,62.0,76
54,67.0,108
54,71.0,130
54,70.0,134
54,61.0,108
54,69.0,151
54,56.0,112
54,76.0,142
54,73.0,120
54,68.0,76
54,85.0,134
54,72.0,117
54,84.0,127
54,82.0,147
54,89.0,147
54,86.0,137
54,65.0,87
54,91.0,116
54,64.0,55
54,93.0,149
54,92.0,150
54,75.0,87
54,98.0,147
54,90.0,108
54,95.0,127
54,78.0,101
54,63.0,76
54,79.0,101
54,88.0,108
54,80.0,120
54,103.0,142
54,105.0,140
54,104.0,140
54,87.0,108
54,74.0,64
54,106.0,120
54,113.0,152
54,114.0,150
54,107.0,116
54,99.0,112
54,116.0,147
54,96.0,108
54,108.0,97
54,117.0,145
54,94.0,87
54,118.0,130
54,100.0,83
54,124.0,106
54,122.0,134
54,109.0,50
54,125.0,149
54,119.0,127
54,115.0,90
54,112.0,101
54,111.0,76
54,102.0,70
54,121.0,116
54,123.0,90
54,128.0,97
54,110.0,73
54,126.0,94
54,129.0,101
54,120.0,112
55,77.0,129
55,7.0,108
55,21.0,119
55,34.0,101
55,48.0,129
55,127.0,101
55,101.0,119
55,83.0,119
55,81.0,125
55,97.0,114
55,6.0,121
55,0.0,108
55,8.0,96
55,5.0,73
55,15.0,87
55,1.0,67
55,9.0,73
55,14.0,105
55,11.0,96
55,12.0,49
55,3.0,62
55,4.0,49
55,13.0,116
55,2.0,62
55,18.0,116
55,10.0,42
55,26.0,113
55,19.0,93
55,24.0,62
55,16.0,40
55,22.0,34
55,23.0,42
55,20.0,76
55,32.0,80
55,31.0,102
55,17.0,76
55,25.0,83
55,33.0,65
55,27.0,62
55,28.0,51
55,40.0,99
55,45.0,113
55,30.0,47
55,47.0,126
55,36.0,96
55,37.0,73
55,43.0,108
55,35.0,96
55,53.0,118
55,46.0,80
55,44.0,76
55,42.0,51
55,29.0,93
55,38.0,67
55,60.0,118
55,50.0,87
55,54.0,47
55,41.0,51
55,39.0,70
55,56.0,102
55,59.0,108
55,49.0,54
55,52.0,51
55,57.0,54
55,51.0,67
55,69.0,76
55,72.0,118
55,58.0,90
55,62.0,67
55,65.0,76
55,71.0,99
55,63.0,67
55,73.0,111
55,64.0,51
55,61.0,96
55,67.0,96
55,84.0,111
55,80.0,113
55,87.0,121
55,66.0,57
55,86.0,102
55,90.0,125
55,74.0,59
55,88.0,118
55,79.0,93
55,78.0,90
55,68.0,67
55,82.0,90
55,95.0,113
55,93.0,93
55,76.0,62
55,99.0,121
55,89.0,67
55,91.0,90
55,92.0,83
55,85.0,44
55,107.0,123
55,75.0,76
55,70.0,47
55,96.0,96
55,106.0,105
55,112.0,121
55,100.0,73
55,98.0,40
55,94.0,76
55,102.0,62
55,104.0,99
55,103.0,47
55,105.0,51
55,109.0,44
55,115.0,79
55,119.0,99
55,120.0,113
55,111.0,67
55,116.0,67
55,117.0,57
55,108.0,87
55,129.0,128
55,118.0,40
55,110.0,65
55,123.0,111
55,114.0,40
55,121.0,102
55,125.0,73
55,122.0,47
55,126.0,83
55,124.0,47
55,128.0,87
55,113.0,47
56,21.0,926
56,55.0,832
56,48.0,832
56,7.0,756
56,101.0,731
56,34.0,807
56,127.0,807
56,83.0,904
56,97.0,756
56,81.0,904
56,77.0,904
56,0.0,883
56,1.0,968
56,2.0,1031
56,3.0,926
56,4.0,807
56,5.0,1052
56,6.0,1047
56,8.0,1047
56,9.0,1048
56,10.0,756
56,11.0,970
56,12.0,807
56,13.0,1037
56,14.0,1052
56,15.0,1022
56,16.0,832
56,17.0,1019
56,18.0,932
56,19.0,970
56,20.0,1051
56,22.0,630
56,23.0,731
56,24.0,1031
56,25.0,1037
56,26.0,1022
56,27.0,926
56,28.0,832
56,29.0,1052
56,30.0,926
56,31.0,820
56,32.0,1047
56,33.0,947
56,35.0,1047
56,36.0,1019
56,37.0,1052
56,38.0,1041
56,39.0,1003
56,40.0,633
56,41.0,856
56,42.0,856
56,43.0,970
56,44.0,1018
56,45.0,1041
56,46.0,1051
56,47.0,1047
56,49.0,856
56,50.0,1022
56,51.0,968
56,52.0,832
56,53.0,1022
56,54.0,782
56,58.0,999
56,61.0,932
56,67.0,932
56,59.0,970
56,62.0,1041
56,60.0,1051
56,65.0,1051
56,63.0,1041
56,71.0,1041
56,66.0,880
56,64.0,947
56,69.0,1018
56,68.0,1041
56,84.0,932
56,72.0,1037
56,74.0,1003
56,78.0,1022
56,80.0,932
56,79.0,970
56,75.0,1051
56,73.0,1051
56,70.0,782
56,87.0,1022
56,86.0,1022
56,85.0,756
56,88.0,999
56,76.0,926
56,57.0,832
56,90.0,1047
56,99.0,970
56,95.0,970
56,82.0,1052
56,89.0,968
56,106.0,633
56,96.0,932
56,107.0,999
56,100.0,1052
56,104.0,1037
56,93.0,1052
56,94.0,1051
56,108.0,1037
56,105.0,807
56,103.0,756
56,91.0,986
56,102.0,1019
56,115.0,1047
56,111.0,1041
56,110.0,1019
56,121.0,820
56,92.0,1041
56,98.0,705
56,112.0,1051
56,109.0,880
56,120.0,1047
56,126.0,1047
56,117.0,880
56,114.0,705
56,122.0,782
56,128.0,1022
56,123.0,1031
56,119.0,1031
56,113.0,756
56,118.0,705
56,125.0,1003
56,129.0,1051
56,124.0,782
56,116.0,968
57,21.0,210
57,55.0,175
57,48.0,175
